Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,64.12,64.09,65.25,62.92,DOWN ▼,51.5%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,64.12,64.19,65.87,62.52,UP ▲,52.2%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,64.12,64.22,67.53,60.91,UP ▲,51.6%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,64.93,64.68,67.97,61.4,DOWN ▼,54.0%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,64.93,64.23,69.22,59.23,DOWN ▼,58.2%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,64.93,61.5,71.24,51.76,DOWN ▼,75.3%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,64.93,54.49,64.23,44.75,DOWN ▼,87.5%,,
