Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,40.47,40.36,41.36,39.35,DOWN ▼,56.6%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,40.47,40.36,41.73,38.98,DOWN ▼,54.7%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,40.47,40.19,42.99,37.39,DOWN ▼,55.7%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,41.21,41.25,43.98,38.52,UP ▲,50.7%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,41.21,41.21,45.02,37.4,DOWN ▼,50.0%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,41.21,41.35,47.51,35.19,UP ▲,51.2%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,41.21,39.99,46.17,33.81,DOWN ▼,54.9%,,
