Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,47.03,47.09,47.94,46.24,UP ▲,53.8%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,47.03,47.05,48.18,45.92,UP ▲,50.9%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,47.03,47.07,49.33,44.81,UP ▲,50.8%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,48.0,48.07,50.53,45.61,UP ▲,51.4%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,48.0,48.19,51.76,44.61,UP ▲,52.8%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,48.0,49.06,55.48,42.64,UP ▲,59.9%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,48.0,51.97,59.17,44.77,UP ▲,68.1%,,
