Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,38.51,38.84,39.85,37.84,UP ▲,74.9%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,38.51,38.88,40.19,37.56,UP ▲,69.5%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,38.51,40.25,43.89,36.61,UP ▲,96.0%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,38.24,37.96,40.18,35.74,DOWN ▼,57.2%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,38.24,37.98,40.99,34.98,DOWN ▼,54.7%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,38.24,37.17,42.58,31.77,DOWN ▼,62.3%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,38.24,34.62,40.36,28.88,DOWN ▼,70.3%,,
