Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,94.96,94.96,95.78,94.15,DOWN ▼,50.0%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,94.96,95.03,96.26,93.81,UP ▲,53.0%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,94.96,95.51,98.37,92.65,UP ▲,61.8%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,94.81,94.73,96.94,92.52,DOWN ▼,51.9%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,94.81,94.75,97.82,91.68,DOWN ▼,51.0%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,94.81,94.81,99.57,90.05,DOWN ▼,50.0%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,94.81,95.5,105.96,85.05,UP ▲,53.6%,,
