Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,516.47,513.48,531.45,495.52,DOWN ▼,60.0%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,516.47,513.38,537.65,489.1,DOWN ▼,57.3%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,516.47,549.48,624.86,474.1,UP ▲,89.0%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,524.33,557.57,631.34,483.8,UP ▲,91.0%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,524.33,509.27,581.64,436.89,DOWN ▼,63.1%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,524.33,580.44,659.09,501.79,UP ▲,81.0%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,524.33,387.95,466.6,309.3,DOWN ▼,86.7%,,
