Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,57.69,58.78,63.02,54.55,UP ▲,67.4%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,57.69,60.43,67.61,53.25,UP ▲,80.8%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,57.69,63.66,72.32,55.01,UP ▲,92.5%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,57.69,61.72,70.37,53.06,UP ▲,64.0%,,
