Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,105.12,104.95,106.04,103.87,DOWN ▼,59.0%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,105.12,104.91,106.42,103.4,DOWN ▼,57.9%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,105.12,104.81,107.73,101.9,DOWN ▼,55.9%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,106.21,107.0,110.22,103.77,UP ▲,66.1%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,106.21,107.74,112.72,102.77,UP ▲,72.3%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,106.21,106.22,111.67,100.76,UP ▲,50.1%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,106.21,114.55,130.49,98.62,UP ▲,87.4%,,
