Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,52.36,52.37,52.79,51.94,UP ▲,50.7%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,52.36,52.38,52.99,51.77,UP ▲,51.7%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,52.36,52.37,53.56,51.17,UP ▲,50.3%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,52.92,52.92,54.34,51.5,DOWN ▼,50.0%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,52.92,53.01,55.1,50.91,UP ▲,52.1%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,52.92,52.92,56.09,49.75,DOWN ▼,50.0%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,52.92,52.75,59.42,46.08,DOWN ▼,51.3%,,
