Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,17.1,17.13,17.35,16.9,UP ▲,55.0%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,17.1,17.15,17.49,16.81,UP ▲,57.7%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,17.1,17.35,18.18,16.52,UP ▲,71.1%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,16.44,16.62,17.31,15.93,UP ▲,67.4%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,16.44,16.66,17.61,15.71,UP ▲,65.2%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,16.44,16.63,17.97,15.29,UP ▲,58.2%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,16.44,18.21,20.68,15.75,UP ▲,87.6%,,
