Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,33.61,33.59,35.18,32.0,DOWN ▼,50.6%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,33.61,32.93,35.84,30.03,DOWN ▼,65.2%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,33.61,31.59,36.63,26.54,DOWN ▼,78.7%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,33.61,28.98,34.02,23.94,DOWN ▼,82.1%,,
