Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,225.78,225.26,230.54,219.98,DOWN ▼,55.5%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,225.78,224.34,232.51,216.17,DOWN ▼,60.7%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,225.78,222.43,236.42,208.45,DOWN ▼,65.7%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,225.78,218.48,247.58,189.38,DOWN ▼,66.7%,,
