Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,539.83,540.11,547.5,532.72,UP ▲,52.0%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,539.83,540.6,551.43,529.78,UP ▲,53.9%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,539.83,542.04,564.34,519.73,UP ▲,55.5%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,544.71,541.01,563.95,518.06,DOWN ▼,59.6%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,544.71,540.37,571.92,508.81,DOWN ▼,58.0%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,544.71,535.33,587.73,482.92,DOWN ▼,60.9%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,544.71,464.93,546.64,383.23,DOWN ▼,95.2%,,
