Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,282.69,283.31,293.42,273.21,UP ▲,53.3%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,282.69,286.61,303.93,269.28,UP ▲,64.6%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,282.69,271.39,303.89,238.89,DOWN ▼,76.7%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,282.69,269.58,311.98,227.18,DOWN ▼,65.1%,,
