Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,17.17,17.15,18.13,16.16,DOWN ▼,51.2%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,17.17,17.14,18.52,15.76,DOWN ▼,51.0%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,17.17,17.22,19.4,15.03,UP ▲,51.1%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,17.17,16.98,19.56,14.41,DOWN ▼,52.1%,,
