Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,311.45,322.34,353.05,291.63,UP ▲,77.5%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,311.45,309.88,339.47,280.28,DOWN ▼,52.8%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,311.45,294.88,341.6,248.16,DOWN ▼,68.7%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,311.45,377.56,424.28,330.84,UP ▲,86.4%,,
