Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,201.27,201.27,209.32,193.22,DOWN ▼,50.0%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,201.27,201.27,212.65,189.89,DOWN ▼,50.0%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,201.27,202.86,222.45,183.28,UP ▲,54.4%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,201.27,209.08,239.27,178.89,UP ▲,60.6%,,
