Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,170.27,170.27,171.96,168.59,DOWN ▼,50.0%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,170.27,170.27,172.66,167.89,DOWN ▼,50.0%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,170.27,170.77,176.04,165.51,UP ▲,55.2%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,172.12,172.12,177.31,166.93,DOWN ▼,50.0%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,172.12,172.2,179.62,164.78,UP ▲,50.5%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,172.12,172.7,184.89,160.51,UP ▲,52.5%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,172.12,180.64,206.46,154.82,UP ▲,67.9%,,
