Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,209.2,209.02,216.27,201.77,DOWN ▼,51.3%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,209.2,209.2,219.2,199.2,DOWN ▼,50.0%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,209.2,209.42,225.45,193.38,UP ▲,50.7%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,209.2,213.23,244.61,181.85,UP ▲,56.2%,,
