Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-13 12:30,2026-03-13 14:30,1h,56.61,56.62,57.13,56.11,UP ▲,50.8%,,
1h,2026-03-13 12:30,2026-03-13 15:30,2h,56.61,56.61,57.32,55.9,DOWN ▼,50.0%,,
1h,2026-03-13 12:30,2026-03-13 17:30,4h,56.61,56.64,57.67,55.6,UP ▲,51.3%,,
1d,2026-03-12 00:00,2026-03-13 00:00,1d,56.42,56.74,59.0,54.48,UP ▲,58.1%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,56.42,57.53,61.38,53.67,UP ▲,70.1%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,56.42,57.48,62.9,52.07,UP ▲,62.2%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,56.42,50.99,59.45,42.53,DOWN ▼,80.5%,,
