Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,46.69,47.65,49.56,45.73,UP ▲,99.9%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,46.69,48.02,50.71,45.33,UP ▲,99.2%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,46.69,48.61,52.66,44.55,UP ▲,94.7%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,46.69,50.26,57.26,43.26,UP ▲,90.6%,,
