Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,78.36,78.5,79.35,77.65,UP ▲,59.8%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,78.36,78.36,79.37,77.36,UP ▲,50.1%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,78.36,78.18,80.37,76.0,DOWN ▼,54.4%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,78.23,78.6,81.05,76.16,UP ▲,59.0%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,78.23,80.29,85.29,75.3,UP ▲,85.2%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,78.23,77.79,82.86,72.71,DOWN ▼,54.8%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,78.23,75.06,86.79,63.33,DOWN ▼,66.7%,,
