Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,17.83,17.8,18.3,17.31,DOWN ▼,52.9%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,17.83,17.8,18.49,17.11,DOWN ▼,52.0%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,17.83,17.78,19.16,16.41,DOWN ▼,51.8%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,18.17,18.17,19.48,16.86,DOWN ▼,50.0%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,18.17,18.17,20.02,16.32,DOWN ▼,50.0%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,18.17,18.3,21.03,15.58,UP ▲,52.3%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,18.17,18.76,21.49,16.04,UP ▲,54.9%,,
