Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,41.89,40.04,45.11,34.96,DOWN ▼,78.8%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,41.89,38.44,44.72,32.15,DOWN ▼,87.9%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,41.89,36.2,42.49,29.92,DOWN ▼,89.5%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,41.89,28.16,34.44,21.87,DOWN ▼,96.5%,,
