Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,55.9,54.9,57.93,51.87,DOWN ▼,74.8%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,55.9,55.94,58.84,53.04,UP ▲,50.7%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,55.9,52.47,60.43,44.51,DOWN ▼,87.9%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,55.9,48.61,57.0,40.23,DOWN ▼,89.3%,,
