Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,17.01,17.02,17.18,16.85,UP ▲,52.5%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,17.01,16.99,17.23,16.76,DOWN ▼,53.4%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,17.01,16.95,17.46,16.44,DOWN ▼,56.6%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,17.07,17.05,17.52,16.59,DOWN ▼,51.8%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,17.07,17.08,17.73,16.43,UP ▲,51.0%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,17.07,17.12,18.18,16.07,UP ▲,52.7%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,17.07,17.28,19.55,15.01,UP ▲,55.2%,,
