Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,187.63,196.19,216.84,175.54,UP ▲,85.4%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,187.63,195.7,220.87,170.54,UP ▲,73.6%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,187.63,170.82,198.96,142.67,DOWN ▼,81.1%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,187.63,142.6,170.75,114.46,DOWN ▼,90.6%,,
