Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,149.38,149.49,151.24,147.75,UP ▲,53.5%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,149.38,148.88,151.69,146.07,DOWN ▼,60.8%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,149.38,145.76,154.0,137.51,DOWN ▼,89.2%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,155.17,153.61,159.47,147.75,DOWN ▼,68.1%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,155.17,153.32,161.26,145.39,DOWN ▼,65.2%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,155.17,150.15,164.79,135.51,DOWN ▼,76.1%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,155.17,158.52,181.6,135.45,UP ▲,58.5%,,
