Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,91.95,89.82,94.43,85.21,DOWN ▼,93.0%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,91.95,90.9,95.45,86.35,DOWN ▼,65.0%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,91.95,90.42,98.96,81.89,DOWN ▼,60.9%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,95.44,98.05,108.44,87.66,UP ▲,66.8%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,95.44,95.64,106.84,84.44,UP ▲,50.9%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,95.44,94.14,108.45,79.82,DOWN ▼,53.7%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,95.44,60.65,74.97,46.34,DOWN ▼,98.8%,,
