Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,126.35,126.14,135.99,116.28,DOWN ▼,51.1%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,126.35,126.63,140.55,112.71,UP ▲,51.0%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,126.35,126.88,145.83,107.93,UP ▲,51.2%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,126.35,134.35,153.31,115.4,UP ▲,59.1%,,
