Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,124.58,124.65,125.66,123.64,UP ▲,53.5%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,124.58,124.69,126.14,123.24,UP ▲,54.2%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,124.58,125.05,128.18,121.91,UP ▲,58.7%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,123.49,123.84,127.33,120.34,UP ▲,55.5%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,123.49,123.48,127.94,119.02,DOWN ▼,50.1%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,123.49,118.55,130.53,106.57,DOWN ▼,85.1%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,123.49,110.63,129.15,92.11,DOWN ▼,94.6%,,
