Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,47.63,47.92,50.26,45.58,UP ▲,57.1%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,47.63,48.16,51.58,44.73,UP ▲,59.1%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,47.63,48.47,53.9,43.05,UP ▲,59.2%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,47.63,52.2,59.35,45.06,UP ▲,74.4%,,
