Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,8.76,8.62,9.53,7.71,DOWN ▼,59.3%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,8.76,8.57,9.85,7.3,DOWN ▼,58.5%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,8.76,8.5,9.81,7.18,DOWN ▼,57.6%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,8.76,7.98,9.29,6.67,DOWN ▼,61.1%,,
