Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,24.87,24.89,26.0,23.78,UP ▲,50.9%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,24.87,25.0,26.67,23.33,UP ▲,54.3%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,24.87,25.34,28.89,21.79,UP ▲,57.6%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,25.88,24.54,28.23,20.84,DOWN ▼,78.6%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,25.88,23.54,27.42,19.66,DOWN ▼,85.2%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,25.88,30.8,34.68,26.92,UP ▲,96.8%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,25.88,27.51,31.4,23.63,UP ▲,57.6%,,
