Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-13 12:30,2026-03-13 14:30,1h,38.1,38.11,38.68,37.54,UP ▲,50.5%,,
1h,2026-03-13 12:30,2026-03-13 15:30,2h,38.1,38.12,38.93,37.3,UP ▲,50.9%,,
1h,2026-03-13 12:30,2026-03-13 17:30,4h,38.1,38.24,39.51,36.97,UP ▲,56.3%,,
1d,2026-03-12 00:00,2026-03-13 00:00,1d,37.96,37.89,40.29,35.5,DOWN ▼,51.5%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,37.96,38.09,41.51,34.67,UP ▲,52.0%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,37.96,38.4,44.04,32.76,UP ▲,54.2%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,37.96,39.18,44.88,33.49,UP ▲,55.7%,,
