Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-13 12:30,2026-03-13 14:30,1h,74.75,74.92,75.85,73.98,UP ▲,60.5%,,
1h,2026-03-13 12:30,2026-03-13 15:30,2h,74.75,74.78,75.89,73.67,UP ▲,51.0%,,
1h,2026-03-13 12:30,2026-03-13 17:30,4h,74.75,75.4,77.59,73.21,UP ▲,71.0%,,
1d,2026-03-12 00:00,2026-03-13 00:00,1d,74.96,74.88,77.25,72.51,DOWN ▼,51.7%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,74.96,74.87,78.21,71.53,DOWN ▼,51.4%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,74.96,76.21,82.58,69.83,UP ▲,62.1%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,74.96,72.14,83.38,60.89,DOWN ▼,63.4%,,
