Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,111.7,112.62,118.33,106.9,UP ▲,59.5%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,111.7,112.57,120.23,104.91,UP ▲,56.4%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,111.7,111.63,122.44,100.81,DOWN ▼,50.3%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,111.7,112.14,128.89,95.38,UP ▲,51.0%,,
