Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,17.73,17.73,18.1,17.36,UP ▲,51.2%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,17.73,17.79,18.36,17.22,UP ▲,55.9%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,17.73,17.95,19.19,16.71,UP ▲,60.9%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,18.53,18.47,19.63,17.32,DOWN ▼,52.5%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,18.53,18.48,20.09,16.87,DOWN ▼,51.7%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,18.53,18.29,20.99,15.58,DOWN ▼,55.0%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,18.53,16.43,19.21,13.66,DOWN ▼,70.8%,,
