Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,22.75,22.79,23.15,22.42,UP ▲,55.4%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,22.75,22.79,23.3,22.29,UP ▲,54.6%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,22.75,23.05,24.27,21.82,UP ▲,66.0%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,23.45,23.38,24.36,22.4,DOWN ▼,54.0%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,23.45,22.76,24.73,20.79,DOWN ▼,77.0%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,23.45,23.61,25.79,21.43,UP ▲,53.9%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,23.45,22.05,25.57,18.54,DOWN ▼,66.8%,,
