Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-13 12:30,2026-03-13 14:30,1h,10.43,10.41,10.79,10.03,DOWN ▼,52.8%,,
1h,2026-03-13 12:30,2026-03-13 15:30,2h,10.43,10.39,10.94,9.85,DOWN ▼,53.7%,,
1h,2026-03-13 12:30,2026-03-13 17:30,4h,10.43,10.28,11.15,9.42,DOWN ▼,60.1%,,
1d,2026-03-12 00:00,2026-03-13 00:00,1d,9.98,10.7,12.19,9.2,UP ▲,87.3%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,9.98,11.2,12.7,9.7,UP ▲,94.9%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,9.98,10.42,11.92,8.92,UP ▲,60.2%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,9.98,12.94,14.44,11.44,UP ▲,83.6%,,
