Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,29.3,29.71,31.28,28.13,UP ▲,67.6%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,29.3,29.88,32.11,27.65,UP ▲,67.5%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,29.3,29.69,32.68,26.69,UP ▲,57.4%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,29.3,28.34,32.73,23.94,DOWN ▼,59.0%,,
