Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-13 12:30,2026-03-13 14:30,1h,114.5,114.32,116.35,112.29,DOWN ▼,54.8%,,
1h,2026-03-13 12:30,2026-03-13 15:30,2h,114.5,114.29,117.12,111.47,DOWN ▼,53.9%,,
1h,2026-03-13 12:30,2026-03-13 17:30,4h,114.5,114.43,118.21,110.66,DOWN ▼,50.9%,,
1d,2026-03-12 00:00,2026-03-13 00:00,1d,113.76,110.79,120.38,101.2,DOWN ▼,72.4%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,113.76,109.52,123.13,95.91,DOWN ▼,72.6%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,113.76,117.52,134.59,100.46,UP ▲,62.7%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,113.76,124.31,141.38,107.25,UP ▲,67.4%,,
