Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,318.93,318.89,322.81,314.97,DOWN ▼,50.5%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,318.93,317.51,324.41,310.6,DOWN ▼,62.9%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,318.93,313.51,329.9,297.13,DOWN ▼,74.7%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,326.38,326.38,336.49,316.27,DOWN ▼,50.0%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,326.38,326.84,341.6,312.08,UP ▲,51.6%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,326.38,327.76,351.74,303.77,UP ▲,53.0%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,326.38,335.21,384.17,286.25,UP ▲,59.5%,,
