Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,39.42,39.34,40.39,38.29,DOWN ▼,54.2%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,39.42,39.39,40.79,37.99,DOWN ▼,51.1%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,39.42,40.59,44.49,36.69,UP ▲,71.4%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,41.85,42.25,44.9,39.6,UP ▲,58.9%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,41.85,41.18,45.03,37.33,DOWN ▼,60.5%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,41.85,43.58,49.86,37.3,UP ▲,67.2%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,41.85,47.65,53.93,41.37,UP ▲,78.1%,,
