Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,83.2,83.26,85.2,81.31,UP ▲,51.5%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,83.2,83.35,86.17,80.53,UP ▲,52.8%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,83.2,84.17,90.46,77.87,UP ▲,59.0%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,85.82,84.5,90.92,78.08,DOWN ▼,62.9%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,85.82,84.51,93.03,75.98,DOWN ▼,59.1%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,85.82,84.49,97.22,71.76,DOWN ▼,55.8%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,85.82,85.54,98.42,72.67,DOWN ▼,50.6%,,
