Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,203.8,201.76,210.36,193.17,DOWN ▼,65.5%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,203.8,200.01,213.07,186.94,DOWN ▼,70.5%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,203.8,204.75,220.37,189.14,UP ▲,53.2%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,203.8,219.42,249.99,188.85,UP ▲,76.0%,,
