Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1h,2026-03-12 16:30,2026-03-12 18:30,1h,53.35,53.35,54.66,52.05,DOWN ▼,50.0%,,
1h,2026-03-12 16:30,2026-03-12 19:30,2h,53.35,53.29,55.2,51.39,DOWN ▼,51.7%,,
1h,2026-03-12 16:30,2026-03-13 18:30,25h,53.35,52.74,57.04,48.43,DOWN ▼,58.4%,,
1d,2026-03-11 00:00,2026-03-12 00:00,1d,54.08,53.71,58.76,48.67,DOWN ▼,53.9%,,
1d,2026-03-11 00:00,2026-03-13 00:00,2d,54.08,55.25,63.04,47.47,UP ▲,58.9%,,
1d,2026-03-11 00:00,2026-03-18 00:00,7d,54.08,54.52,62.63,46.41,UP ▲,52.1%,,
1d,2026-03-11 00:00,2026-04-08 00:00,28d,54.08,45.23,53.35,37.12,DOWN ▼,70.6%,,
