Interval,Open_Date,Target_Date,Horizon,Current_Price,Predicted_Price,Predicted_Max,Predicted_Min,Direction,Probability,Actual_Price,Is_Correct
1d,2026-03-12 00:00,2026-03-13 00:00,1d,23.77,23.97,25.13,22.81,UP ▲,60.2%,,
1d,2026-03-12 00:00,2026-03-16 00:00,2d,23.77,24.17,25.92,22.41,UP ▲,64.6%,,
1d,2026-03-12 00:00,2026-03-19 00:00,7d,23.77,23.74,25.92,21.56,DOWN ▼,50.7%,,
1d,2026-03-12 00:00,2026-04-09 00:00,28d,23.77,21.85,25.41,18.28,DOWN ▼,71.9%,,
